基金代码,基金名称,一级分类,二级分类,基金公司,基金规模(亿),风险等级,管理费(%),YTD(%),近1年(%),近3年(%),近5年(%),1年最大回撤(%),1年夏普比率,持有人数,总管理规模(亿),评级,3月评分,6月评分,1年评分,2年评分,3年评分,5年评分,7年评分,10年评分
240012,华宝增强收益债券A,债券型,债券型-混合二级,华宝基金,42.94,中高,0.60%（每年）,13.75,42.02,51.13,59.48,-10.74,2.23,8,44.79亿(7只基金),orange,43.89,58.84,61.28,60.1,57.11,55.94,50.61,47.57
310508,申万菱信稳益宝债券A,债券型,债券型-混合二级,申万菱信基金,2.16,中,0.30%（每年）,0.67,-2.89,0.95,-8.13,-5.01,-1.02,2,282.24亿(10只基金),green,68.31,46.7,41.26,37.1,45.18,45.03,45.21,44.62
320001,诺安平衡混合A,混合型,混合型-偏股,诺安基金,18.2,中高,1.20%（每年）,27.63,78.77,73.54,83.69,-16.22,2.35,9,112.34亿(11只基金),blue,50.94,42.25,60.99,59.65,54.06,55.98,53.98,53.38
021728,兴业福益债券C,债券型,债券型-混合一级,兴业基金,20.42,中低,0.30%（每年）,1.24,1.93,,,-0.78,-0.13,4,410.02亿(18只基金),blue,59.43,63.04,49.21,43.76,43.76,0.0,0.0,7.98
021729,金鹰悦享债券D,债券型,债券型-混合二级,金鹰基金,0.75,中,0.70%（每年）,4.31,5.92,,,-2.11,0.96,1,8.78亿(9只基金),orange,46.63,39.61,37.84,35.71,35.71,0.0,0.0,6.57
021732,中银证券鸿瑞债券A,债券型,债券型-长债,中银证券,15.62,中低,0.30%（每年）,2.82,3.19,,,-0.63,0.74,15,855.03亿(13只基金),blue,66.52,65.08,46.95,45.81,45.81,0.0,0.0,6.97
021733,中银证券鸿瑞债券C,债券型,债券型-长债,中银证券,15.62,中低,0.30%（每年）,2.73,3.1,,,-0.64,0.67,0,855.03亿(13只基金),blue,64.77,64.12,46.27,45.28,45.28,0.0,0.0,6.89
021742,光大超短债债券E,债券型,债券型-中短债,光大保德信基金,14.54,中低,0.30%（每年）,0.72,1.35,,,-0.04,-4.65,1,22.55亿(12只基金),orange,33.09,32.31,24.87,30.58,30.58,0.0,0.0,5.59
021746,南方悦享稳健添利债券A,债券型,债券型-混合二级,南方基金,13.35,中,0.50%（每年）,-0.3,3.43,,,-2.25,0.45,10,48.98亿(8只基金),orange,44.89,40.48,37.4,37.4,0.0,0.0,0.0,3.72
021747,南方悦享稳健添利债券C,债券型,债券型-混合二级,南方基金,13.35,中,0.50%（每年）,-0.49,3,,,-2.3,0.33,3,48.98亿(8只基金),orange,43.67,39.41,35.61,35.61,0.0,0.0,0.0,3.54
399001,中海上证50指数增强,指数型,指数型-股票,中海基金,2.46,中高,0.85%（每年）,-6.46,13.69,13.6,-7.31,-12.53,0.84,2,7.19亿(11只基金),orange,22.76,40.94,49.69,51.65,50.35,47.8,48.53,52.58
021340,华宝0-2年政金债指数A,指数型,指数型-固收,华宝基金,3.13,中低,0.15%（每年）,1.48,1.79,,,-0.46,-0.52,2,27.64亿(9只基金),blue,62.57,58.86,40.29,35.96,35.96,0.0,0.0,6.6
240018,华宝可转债债券A,债券型,债券型-混合一级,华宝基金,30.24,中高,0.70%（每年）,4.68,25.18,31.5,56.45,-10.87,1.33,5,99.09亿(17只基金),blue,50.95,45.88,50.31,53.63,49.89,54.77,53.76,51.04
240017,华宝新兴产业混合,混合型,混合型-偏股,华宝基金,3.54,中高,1.20%（每年）,39,151.86,137.67,57.55,-14.58,2.83,1,12.94亿(4只基金),orange,45.33,69.45,72.1,58.12,57.52,53.12,55.91,52.8
400001,东方龙混合,混合型,混合型-灵活,东方基金,1.73,中高,1.20%（每年）,53.08,89.39,70.71,17.21,-12.45,2.44,1,12.13亿(4只基金),green,88.52,69.11,55.89,51.57,49.63,47.12,50.58,49.34
399011,中海医疗保健主题股票A,股票型,股票型,中海基金,3.69,中高,1.20%（每年）,-13.18,-19.7,-35.62,-63.96,-32.36,-0.7,4,6.07亿(6只基金),orange,40.34,32.85,34.12,43.21,45.6,47.75,49.74,53.45
017990,易方达安益90天持有债券C,债券型,债券型-混合一级,易方达基金,8.48,中低,0.20%（每年）,0.75,1.55,,,-0.04,-3.67,8,6007.24亿(23只基金),orange,44.46,38.7,32.05,34.62,42.29,42.29,0.0,12.61
018011,交银稳安90天持有期债券A,债券型,债券型-长债,交银施罗德基金,5.48,中低,0.20%（每年）,0.96,1.64,,,-0.14,-1.8,1,107.80亿(12只基金),blue,58.45,50.86,38.62,38.47,46.3,46.3,0.0,13.62
018012,交银稳安90天持有期债券C,债券型,债券型-长债,交银施罗德基金,5.48,中低,0.20%（每年）,0.89,1.48,,,-0.16,-2.52,5,107.80亿(12只基金),blue,56.51,47.27,36.4,36.84,45.01,45.01,0.0,13.28
003277,中信保诚稳瑞债券A,债券型,债券型-长债,中信保诚基金,17.19,中低,0.30%（每年）,1.19,1.72,7.23,9.37,-0.3,-0.55,16,82.51亿(22只基金),blue,61.81,56.81,38.72,39.35,46.73,43.93,41.85,42.25
018042,海富通稳固收益债券A,债券型,债券型-混合二级,海富通基金,60.33,中,0.70%（每年）,0.28,5.15,13.33,,-1.9,0.97,38,1544.30亿(14只基金),blue,51.07,45.81,45.91,48.37,49.32,49.32,0.0,16.25
018060,兴合锦安利率债C,债券型,债券型-长债,兴合基金,3.72,中低,0.30%（每年）,1.17,-12.75,,,-14.13,-1.98,0,3.72亿(2只基金),blue,60.49,42.28,39.61,30.31,29.66,29.66,0.0,8.74
021781,南方交元债券C,债券型,债券型-长债,南方基金,9.38,中低,0.30%（每年）,1.59,2.03,,,-0.98,-0.03,2,236.74亿(23只基金),green,69.48,69.27,50.41,43.63,43.63,0.0,0.0,7.95
021690,招商资管北证50成份指数发起A,指数型,指数型-股票,招商证券资管,0.38,中高,0.50%（每年）,-12.27,-9.18,,,-23.77,-0.29,0,1.33亿(10只基金),orange,27.63,33.17,50.54,54.18,54.18,0.0,0.0,8.26
021698,国泰中证光伏产业ETF发起联接E,指数型,指数型-股票,国泰基金,2.44,中高,0.50%（每年）,3.35,52.53,,,-15.61,1.49,1,380.33亿(16只基金),green,85.58,70.78,60.65,51.37,51.37,0.0,0.0,7.86
003278,中信保诚稳瑞债券C,债券型,债券型-长债,中信保诚基金,17.19,中低,0.30%（每年）,1.15,1.61,6.85,8.57,-0.31,-0.73,0,82.51亿(22只基金),blue,61.21,56.16,37.24,38.24,45.62,43.03,41.17,41.68
003282,中信保诚至裕混合A,混合型,混合型-灵活,中信保诚基金,2.96,中,0.60%（每年）,1.03,3.47,6.41,4.19,-0.91,1.01,1,39.54亿(5只基金),green,71.42,65.7,46.07,42.22,45.36,45.2,45.73,47.15
015648,兴银中证同业存单AAA指数7天持有,指数型,指数型-固收,兴银基金管理,6.78,中低,0.20%（每年）,0.66,1.4,5.89,,-0.04,-4.95,6,149.73亿(22只基金),orange,33.31,32.48,26.73,30.49,40.22,41.33,41.33,18.08
021695,国寿安保泰宁利率债债券,债券型,债券型-长债,国寿安保基金,64.02,中低,0.30%（每年）,1.87,2.06,,,-0.94,0.01,61,337.98亿(4只基金),green,68.48,67.53,50.76,45.34,45.34,0.0,0.0,8.24
003283,中信保诚至裕混合C,混合型,混合型-灵活,中信保诚基金,2.96,中,0.60%（每年）,0.98,3.37,6.08,3.65,-0.93,0.93,1,39.54亿(5只基金),green,71.34,65.25,45.45,41.7,44.94,44.81,45.35,45.99
003284,中邮医药健康混合A,混合型,混合型-偏股,中邮基金,1.52,中高,1.20%（每年）,-8.95,-4.74,-8.98,-15.69,-28.04,0.06,1,8.49亿(4只基金),orange,42.93,34.23,51.64,52.32,53.18,54.96,57.08,54.55
025368,东财启和混合A,混合型,混合型-偏债,东财基金,0.4,中,0.80%（每年）,6.68,,,,,,0,2.62亿(4只基金),orange,,,,,,,,
021424,易方达悦丰稳健债券C,债券型,债券型-混合二级,易方达基金,56.4,中,0.40%（每年）,3.03,5.13,,,-1.85,0.94,8,77.16亿(12只基金),green,70.87,54.25,47.76,47.4,47.4,0.0,0.0,7.22
270009,广发增强债券C,债券型,债券型-混合一级,广发基金,11.49,中低,0.60%（每年）,0.97,2.75,8.83,12.1,-0.36,0.8,4,577.10亿(16只基金),blue,58.78,54.48,43.7,43.9,47.62,46.53,43.9,42.22
270021,广发聚瑞混合A,混合型,混合型-偏股,广发基金,13.95,中高,1.20%（每年）,-9.75,24.2,19.22,3.89,-16.4,1.12,3,84.74亿(14只基金),orange,30.16,32.54,45.51,52.78,48.67,53.51,57.52,55.78
270029,广发聚财信用债券A,债券型,债券型-混合一级,广发基金,22.3,中,0.70%（每年）,0.61,3.68,10.7,15.53,-1.2,0.67,15,171.55亿(16只基金),blue,50.83,46.27,42.98,46.26,48.25,46.83,42.83,42.82
270025,广发行业领先混合A,混合型,混合型-偏股,广发基金,6.41,中高,1.20%（每年）,-12.48,7.49,-0.11,-11.11,-21.35,0.4,3,31.24亿(13只基金),blue,50.07,64.41,52.54,50.13,51.4,52.55,54.73,51.98
021699,汇添富远见成长混合发起式A,混合型,混合型-偏股,汇添富基金,0.37,中高,1.20%（每年）,24.51,100.04,,,-30.32,2.08,0,2.87亿(5只基金),orange,25.27,28.37,58.76,56.2,56.2,0.0,0.0,8.58
021701,国泰上证国企红利ETF联接A,指数型,指数型-股票,国泰基金,1.27,中高,0.50%（每年）,-4.34,-4.69,,,-12.56,-0.41,1,41.16亿(27只基金),green,76.96,74.74,54.37,48.06,48.06,0.0,0.0,8.7
021702,国泰上证国企红利ETF联接C,指数型,指数型-股票,国泰基金,1.27,中高,0.50%（每年）,-4.41,-4.88,,,-12.6,-0.42,0,41.16亿(27只基金),green,76.9,74.35,53.94,47.76,47.76,0.0,0.0,8.65
003286,平安惠享纯债A,债券型,债券型-混合一级,平安基金,14.1,中,0.30%（每年）,1.64,3.85,10.56,15.82,-1.17,0.85,7,126.01亿(19只基金),blue,51.77,58.75,48.47,44.1,51.5,49.67,47.09,46.55
021703,信澳稳宁30天滚动持有债券A,债券型,债券型-长债,信达澳亚基金,0.03,中低,0.20%（每年）,0.75,1.24,,,-0.38,-1.43,0,70.71亿(20只基金),orange,35.43,49.95,38.53,36.37,36.37,0.0,0.0,6.65
018749,富国安恒60天持有期债券发起式C,债券型,债券型-中短债,富国基金,30.13,中低,0.20%（每年）,0.88,1.62,,,-0.09,-1.66,22,4874.92亿(33只基金),blue,55.12,50.87,37.85,37.09,43.12,43.12,0.0,11.52
015976,光大数字经济主题混合A,混合型,混合型-偏股,光大保德信基金,0.14,中高,1.20%（每年）,14.52,37.04,,,-18.91,1.34,0,10.61亿(21只基金),orange,25.21,27.02,47.07,57.01,53.94,0.0,0.0,12.75
021706,国联银行间1-3年中高等级信用债指数E,指数型,指数型-固收,国联基金,43.23,中低,0.15%（每年）,1.35,2.08,,,-0.26,0.05,0,65.64亿(9只基金),blue,65.25,62.94,39.83,36.09,36.09,0.0,0.0,6.63
021716,招商中证云计算与大数据主题ETF发起式联接A,指数型,指数型-股票,招商基金,1.43,中高,0.15%（每年）,-3.88,42.8,,,-19.24,1.21,0,94.97亿(26只基金),orange,42.72,50.86,62.3,67.27,67.27,0.0,0.0,10.15
003287,中信保诚稳益A,债券型,债券型-长债,中信保诚基金,16.38,中低,0.30%（每年）,1.49,1.57,2.14,4.88,-0.76,-0.66,15,159.16亿(23只基金),blue,66.15,63.55,40.11,37.95,44.65,45.67,43.36,43.47
003288,中信保诚稳益C,债券型,债券型-长债,中信保诚基金,16.38,中低,0.30%（每年）,1.44,1.46,1.81,4.45,-0.79,-0.81,0,159.16亿(23只基金),blue,65.78,62.83,39.47,37.43,44.16,45.27,42.96,43.14
233012,大摩多元收益债券A,债券型,债券型-混合二级,摩根士丹利基金,1.01,中,0.75%（每年）,3.6,7.88,10.45,2.63,-2.48,1.24,1,34.12亿(18只基金),green,71.21,68.54,50.85,47.9,47.73,42.55,42.64,43.8
021730,富达低碳成长混合A,混合型,混合型-偏股,富达基金(中国),0.87,中高,1.20%（每年）,37.07,105.94,,,-14.77,2.55,1,2.20亿(4只基金),orange,35.95,61.3,66.78,61.32,0.0,0.0,0.0,7.71
240009,华宝先进成长混合,混合型,混合型-偏股,华宝基金,7.37,中高,1.20%（每年）,37.86,52.12,36.95,5.88,-13.03,1.79,2,12.94亿(4只基金),orange,42.87,34.8,39.5,46.64,44.84,49.59,54.71,51.92
240010,华宝行业精选混合,混合型,混合型-偏股,华宝基金,10.79,中高,1.20%（每年）,-18.94,24.47,-5.47,-11.73,-21.75,1.03,6,21.80亿(5只基金),orange,23.98,34.18,45.63,52.09,50.02,55.34,55.98,52.32
003290,长城久稳债券A,债券型,债券型-长债,长城基金,23.9,中低,0.30%（每年）,1.32,2.03,9.88,13.76,-0.31,-0.05,12,153.72亿(11只基金),blue,65.44,64.23,47.37,43.38,51.55,44.05,39.19,41.06
003291,信澳健康中国混合A,混合型,混合型-灵活,信达澳亚基金,4.38,中高,1.20%（每年）,8.32,18.54,-5.64,-8.38,-24.06,0.8,2,4.68亿(4只基金),orange,38.05,31.91,51.8,47.04,42.19,51.56,57.55,57.01
025519,鹏扬稳健融选三个月持有混合(FOF)A,FOF,FOF-稳健型,鹏扬基金,4.08,中,0.50%（每年）,-0.03,,,,,,0,10.45亿(8只基金),orange,,,,,,,,
025585,光大阳光智造混合C,混合型,混合型-偏股,光大保德信基金,1.43,中高,1.20%（每年）,-19.61,,,,,,0,10.61亿(21只基金),orange,,,,,,,,
003292,嘉实优势成长混合A,混合型,混合型-灵活,嘉实基金,6.59,中高,1.20%（每年）,18.62,56.37,50.83,45.89,-11.13,2.5,3,96.94亿(15只基金),green,80.11,60.36,62.4,60.87,52.68,56.9,56.09,53.84
025646,平安高端装备混合发起式A,混合型,混合型-偏股,平安基金,7.02,中高,1.20%（每年）,4.74,,,,,,0,41.66亿(16只基金),orange,,,,,,,,
025647,平安高端装备混合发起式C,混合型,混合型-偏股,平安基金,7.02,中高,1.20%（每年）,4.44,,,,,,5,41.66亿(16只基金),orange,,,,,,,,
021518,兴华兴利债券C,债券型,债券型-混合二级,兴华基金,0.49,中,0.30%（每年）,-3.71,2.63,,,-4.47,0.13,0,40.47亿(14只基金),orange,28.88,39.46,39.85,43.09,43.09,0.0,0.0,6.56
290009,泰信债券周期回报A,债券型,债券型-混合一级,泰信基金,9.97,中,0.30%（每年）,1.7,-1.7,-4.85,-6.92,-3.82,-1.48,9,26.06亿(8只基金),blue,67.16,54.45,41.24,37.04,42.22,42.47,40.54,40.41
290011,泰信中小盘精选混合,混合型,混合型-偏股,泰信基金,10.61,中高,1.20%（每年）,20,64.28,90.35,58.53,-30.41,1.46,3,14.34亿(3只基金),orange,27.51,41.45,48.34,62.77,59.06,59.91,62.34,57.78
290014,泰信现代服务业混合,混合型,混合型-偏股,泰信基金,4.61,中高,1.20%（每年）,1.72,97.34,6.08,5.14,-27.95,1.89,2,22.23亿(2只基金),green,85.77,90.41,77.63,60.76,55.09,55.88,53.7,52.35
021740,前海开源黄金ETF联接C,指数型,指数型-其他,前海开源基金,18.04,中高,0.50%（每年）,-11.29,10.72,,,-28.84,0.46,6,56.20亿(18只基金),green,88.67,88.69,75.26,74.73,74.73,0.0,0.0,13.25
003293,易方达科瑞混合,混合型,混合型-灵活,易方达基金,12.35,中高,1.20%（每年）,23.02,58.52,36.9,39.86,-8.52,2.52,5,58.09亿(9只基金),green,75.97,59.31,65.33,53.19,48.93,53.56,55.14,55.32
021752,南方电力ETF联接A,指数型,指数型-股票,南方基金,2.36,中高,0.50%（每年）,2.72,4.84,,,-16.83,0.19,1,132.24亿(34只基金),green,83.29,55.62,44.27,40.1,40.1,0.0,0.0,7.33
260110,景顺长城精选蓝筹混合,混合型,混合型-偏股,景顺长城基金,14.05,中高,1.20%（每年）,4.09,13.98,7.88,-19.76,-10.1,0.93,14,77.00亿(10只基金),blue,55.86,56.05,43.72,44.69,46.48,49.64,50.09,53.86
021767,海富通中短债债券D,债券型,债券型-中短债,海富通基金,9.9,中低,0.30%（每年）,1.23,2.26,,,-0.14,0.75,2,87.49亿(8只基金),blue,63.42,63.05,46.02,39.88,39.88,0.0,0.0,7.29
021775,招商金鸿债券D,债券型,债券型-混合一级,招商基金,48.82,中,0.30%（每年）,2.22,6.88,,,-1.79,1.54,33,301.49亿(14只基金),blue,53.28,54.92,51.12,42.47,42.47,0.0,0.0,7.77
350008,天治新消费混合,混合型,混合型-灵活,天治基金,0.18,中高,1.20%（每年）,-15.81,-13.29,-55.76,-70.96,-27.03,-0.47,0,0.59亿(5只基金),orange,39.99,33.48,34.94,31.17,32.65,36.96,42.75,44.6
021791,华宝宝嘉30天持有期债券C,债券型,债券型-长债,华宝基金,0.56,中低,0.30%（每年）,0.7,1,,,-0.39,-2.42,0,906.86亿(12只基金),orange,36.15,34.3,28.79,28.37,28.37,0.0,0.0,5.28
070030,嘉实中创400ETF联接A,指数型,指数型-股票,嘉实基金,0.68,中高,0.50%（每年）,14.41,50.11,48.94,43.11,-13.3,1.8,0,198.63亿(24只基金),blue,52.07,54.41,61.23,60.24,54.97,58.22,54.54,51.66
021382,博时科技驱动混合A,混合型,混合型-偏股,博时基金,0.33,中高,1.20%（每年）,105.02,260.41,,,-13.76,3.18,0,5.00亿(6只基金),green,82.05,84.09,84.12,72.26,72.26,0.0,0.0,12.89
023094,安信中国制造混合C,混合型,混合型-灵活,安信基金,0.41,中高,1.20%（每年）,-9.74,13.42,,,-15.35,0.66,0,0.41亿(2只基金),orange,44.33,41.33,44.44,47.85,0.0,0.0,0.0,6.01
025598,国泰海通新锐量化选股混合A,混合型,混合型-偏股,国泰海通资管,0.7,中高,1.00%（每年）,7.65,,,,,,0,61.21亿(20只基金),blue,,,,,,,,
025648,易方达港股通科技混合A,混合型,混合型-偏股,易方达基金,13.86,中高,1.20%（每年）,32.41,,,,,,11,84.23亿(10只基金),blue,,,,,,,,
025649,易方达港股通科技混合C,混合型,混合型-偏股,易方达基金,13.86,中高,1.20%（每年）,32.12,,,,,,5,84.23亿(10只基金),blue,,,,,,,,
025650,平安资源精选混合发起式A,混合型,混合型-偏股,平安基金,6.84,中高,1.20%（每年）,-3.26,,,,,,1,41.66亿(16只基金),orange,,,,,,,,
025627,国泰海通鑫悦债券A,债券型,债券型-混合二级,国泰海通资管,15.95,中,0.60%（每年）,2.64,,,,,,11,84.58亿(19只基金),blue,,,,,,,,
003294,嘉实新趋势混合C,混合型,混合型-灵活,嘉实基金,0.29,中,0.60%（每年）,5.68,9.74,,,-5.56,1.03,0,273.47亿(21只基金),green,70.0,71.84,55.64,49.41,49.41,0.0,0.0,10.34
011663,华安研究驱动混合A,混合型,混合型-偏股,华安基金,7.09,中高,1.20%（每年）,48.24,89.41,61.73,,-14.56,2.33,7,58.87亿(15只基金),orange,38.69,39.99,46.09,43.46,44.23,47.51,47.51,23.85
021579,建信鑫益90天持有期债券C,债券型,债券型-长债,建信基金,1.12,中低,0.20%（每年）,1.84,2.38,,,-0.48,0.55,1,2031.46亿(21只基金),green,68.76,65.11,47.68,45.37,45.37,0.0,0.0,6.91
003298,嘉实物流产业股票A,股票型,股票型,嘉实基金,4.86,中高,1.20%（每年）,-17.22,-2.97,-9.93,-1.31,-20.27,-0.19,1,42.29亿(15只基金),orange,29.61,55.17,53.03,49.47,47.82,51.59,54.78,56.04
003299,嘉实物流产业股票C,股票型,股票型,嘉实基金,4.86,中高,1.20%（每年）,-17.4,-3.48,-11.28,-3.79,-20.43,-0.22,1,42.29亿(15只基金),orange,29.47,55.01,52.61,48.98,47.43,51.25,54.46,55.69
003301,华夏鼎融债券A,债券型,债券型-混合二级,华夏基金,11.49,中,0.60%（每年）,3.92,2.04,7.43,-8.5,-4.77,0.03,10,109.42亿(22只基金),green,68.64,45.94,40.34,42.52,44.71,45.2,43.8,43.22
003302,华夏鼎融债券C,债券型,债券型-混合二级,华夏基金,11.49,中,0.60%（每年）,3.74,1.68,5.65,-0.96,-4.81,-0.03,0,109.42亿(22只基金),green,67.74,45.39,39.12,41.13,43.23,44.14,42.7,41.95
003304,前海开源沪港深核心资源混合A,混合型,混合型-灵活,前海开源基金,23.75,中高,0.60%（每年）,32.57,76.3,114.61,211,-27.48,1.56,2,150.92亿(12只基金),green,89.5,62.7,71.93,64.93,61.42,63.75,63.28,60.77
320015,诺安行业轮动混合A,混合型,混合型-偏股,诺安基金,2.32,中高,1.20%（每年）,-1.72,16.65,19.62,32.95,-10.74,1.05,1,19.02亿(10只基金),orange,42.84,56.08,48.53,49.37,52.3,53.37,55.32,53.02
021684,兴全丰德债券A,债券型,债券型-混合二级,兴证全球基金,94.67,中,0.50%（每年）,1.03,3.96,,,-1.31,0.8,76,112.51亿(6只基金),blue,58.47,53.2,48.21,50.58,50.58,0.0,0.0,7.69
021685,兴全丰德债券C,债券型,债券型-混合二级,兴证全球基金,94.67,中,0.50%（每年）,0.83,3.54,,,-1.34,0.62,11,112.51亿(6只基金),blue,55.37,50.56,46.42,49.14,49.14,0.0,0.0,7.47
021720,鹏华中债0-3年政金债指数A,指数型,指数型-固收,鹏华基金,18.46,中低,0.15%（每年）,0.83,0.92,,,-0.61,-1.39,18,3094.69亿(26只基金),blue,61.74,48.64,38.08,38.96,38.96,0.0,0.0,5.94
021721,鹏华中债0-3年政金债指数C,指数型,指数型-固收,鹏华基金,18.46,中低,0.15%（每年）,0.84,0.87,,,-0.61,-1.45,0,3094.69亿(26只基金),blue,60.89,47.88,37.32,38.57,38.57,0.0,0.0,5.88
018131,博时ESG量化选股混合C,混合型,混合型-偏股,博时基金,8.71,中高,1.20%（每年）,-10.24,9.96,,,-25.12,0.44,2,40.78亿(9只基金),orange,26.13,26.27,50.29,63.21,59.38,59.38,0.0,17.4
018151,银华尊禧稳健养老一年持有混合发起式(FOF)Y,FOF,FOF-稳健型,银华基金,0.83,中,0.30%（每年）,4.66,10.54,11.63,,-3.15,2.07,0,58.53亿(13只基金),orange,40.42,47.19,48.53,43.66,43.32,43.32,0.0,14.73
519180,万家180指数A,指数型,指数型-股票,万家基金,6.04,中高,1.00%（每年）,-14.23,2,7.57,-11.63,-19.27,0.11,5,194.83亿(27只基金),orange,26.78,30.02,44.96,46.74,47.98,46.74,46.67,50.46
025629,鹏华安泰中短债债券A,债券型,债券型-中短债,鹏华基金,3.74,中低,0.30%（每年）,1.19,,,,,,3,144.13亿(16只基金),blue,,,,,,,,
025630,鹏华安泰中短债债券C,债券型,债券型-中短债,鹏华基金,3.74,中低,0.30%（每年）,1.07,,,,,,1,144.13亿(16只基金),orange,,,,,,,,
519193,万家消费成长,股票型,股票型,万家基金,1.71,中高,1.20%（每年）,-10.42,1.35,-18.14,-27.17,-17.6,0.05,1,3.87亿(6只基金),orange,23.75,35.89,35.82,37.57,38.02,45.18,49.4,52.71
519300,大成沪深300指数A,指数型,指数型-股票,大成基金,10.57,中高,0.75%（每年）,-4.12,17.35,21.79,-1.76,-14.63,0.91,10,220.18亿(36只基金),orange,23.81,34.33,47.24,48.83,48.6,48.43,47.45,50.47
